"year_month","naps_id","best_lag_a","best_lag_b","best_cor","nonlagged_cor","mean_count"
2001-06-01,"070203","no2_praries_lag_1","no2_naps",1,0.743142989010488,564.6
2001-06-01,"080110","no2_praries","no2_naps",1,1,718.2
2001-07-01,"070118","no2_praries_lag_1","no2_naps",1,0.831211714741053,653
2001-07-01,"070119","no2_praries_lag_1","no2_naps",1,0.824155541116121,663.4
2001-07-01,"070203","no2_praries_lag_1","no2_naps",1,0.498222542489265,663.4
2001-07-01,"080110","no2_praries","no2_naps",1,1,712
2001-08-01,"070118","no2_praries_lag_1","no2_naps",1,0.862882263961637,660.8
2001-08-01,"070119","no2_praries_lag_1","no2_naps",1,0.858937862104247,661.2
2001-08-01,"070203","no2_praries_lag_1","no2_naps",1,0.580060401475423,666
2001-08-01,"080110","no2_praries","no2_naps",1,1,696.2
2001-09-01,"070118","no2_praries_lag_1","no2_naps",1,0.892126367503177,632.8
2001-09-01,"070119","no2_praries_lag_1","no2_naps",1,0.892543144754654,635
2001-09-01,"070203","no2_praries_lag_1","no2_naps",1,0.707155508102961,580.2
2001-09-01,"080110","no2_praries","no2_naps",1,1,499.8
2001-10-01,"070118","no2_praries_lag_1","no2_naps",1,0.906936478230078,649.2
2001-10-01,"070119","no2_praries_lag_1","no2_naps",1,0.875064841179011,642.4
2001-10-01,"070203","no2_praries_lag_1","no2_naps",1,0.738309079900212,659.6
2001-10-01,"080110","no2_praries","no2_naps",1,1,650
2001-11-01,"070118","no2_praries_lag_1","no2_naps",1,0.920699409342499,635.6
2001-11-01,"070119","no2_praries_lag_1","no2_naps",1,0.905653330974028,612.8
2001-11-01,"070203","no2_praries_lag_1","no2_naps",1,0.841257206674463,604.6
2001-11-01,"080110","no2_praries","no2_naps",1,1,714.6
2001-12-01,"070118","no2_praries_lag_1","no2_naps",1,0.911604800027903,654
2001-12-01,"070119","no2_praries_lag_1","no2_naps",1,0.853823478327727,654.8
2001-12-01,"070203","no2_praries_lag_1","no2_naps",1,0.828179036786008,663.4
2001-12-01,"080110","no2_praries","no2_naps",1,1,736.2
2002-01-01,"070118","no2_praries_lag_1","no2_naps",1,0.922473257618985,663.4
2002-01-01,"070119","no2_praries_lag_1","no2_naps",0.988576321243795,0.874547585457659,654.4
2002-01-01,"070203","no2_praries_lag_1","no2_naps",1,0.902971792717648,654.4
2002-01-01,"080110","no2_praries_lag_1","no2_naps",0.140068508357259,0.13434484001246,697.2
2002-01-01,"080211","no2_praries","no2_naps",0.241504743755229,0.241504743755229,697.8
2002-02-01,"070118","no2_praries_lag_1","no2_naps",1,0.928796739114433,599.2
2002-02-01,"070119","no2_praries_lag_1","no2_naps",1,0.892870977617011,589.6
2002-02-01,"070203","no2_praries_lag_1","no2_naps",1,0.851302650481888,599.2
2002-02-01,"080110","no2_praries","no2_naps",-0.0205502103556817,-0.0205502103556817,664.2
2002-02-01,"080211","no2_praries","no2_naps",0.00694328436218603,0.00694328436218603,656
2002-03-01,"070118","no2_praries_lag_1","no2_naps",1,0.874009464668822,660.8
2002-03-01,"070119","no2_praries_lag_1","no2_naps",1,0.876513801414623,655.6
2002-03-01,"070203","no2_praries_lag_1","no2_naps",1,0.816099196070295,663.4
2002-03-01,"080110","no2_praries","no2_naps",0.201055604392268,0.201055604392268,737.2
2002-03-01,"080211","no2_praries","no2_naps",0.256032723386735,0.256032723386735,662
2002-04-01,"070118","no2_praries_lag_1","no2_naps",1,0.898141704231297,633
2002-04-01,"070119","no2_praries_lag_1","no2_naps",1,0.869346004448138,636.8
2002-04-01,"070203","no2_praries_lag_1","no2_naps",1,0.713777600948933,644.6
2002-04-01,"080110","no2_praries","no2_naps",0.0723289477808414,0.0723289477808414,714
2002-04-01,"080211","no2_praries","no2_naps",0.0798257238990524,0.0798257238990524,683.4
2002-05-01,"070118","no2_praries_lag_1","no2_naps",1,0.853674164650878,644.8
2002-05-01,"070119","no2_praries_lag_1","no2_naps",1,0.831630856681243,639.8
2002-05-01,"070203","no2_praries_lag_1","no2_naps",1,0.803097536725725,611.6
2002-05-01,"080110","no2_praries","no2_naps",0.0967954151045104,0.0967954151045104,737
2002-05-01,"080211","no2_praries","no2_naps",0.0898260422032581,0.0898260422032581,721
2002-06-01,"070118","no2_praries_lag_1","no2_naps",1,0.848881231429142,636.8
2002-06-01,"070119","no2_praries_lag_1","no2_naps",1,0.838617755740107,631.8
2002-06-01,"070203","no2_praries_lag_1","no2_naps",1,0.787808901575023,622.8
2002-06-01,"080110","no2_praries","no2_naps",0.19212159693085,0.19212159693085,705.2
2002-06-01,"080211","no2_praries","no2_naps",0.162738916736173,0.162738916736173,704.2
2002-07-01,"070118","no2_praries_lag_1","no2_naps",1,0.86692704790401,661.2
2002-07-01,"070119","no2_praries_lag_1","no2_naps",1,0.831689987168452,660.8
2002-07-01,"070203","no2_praries_lag_1","no2_naps",1,0.698714188203414,663.4
2002-07-01,"080110","no2_praries","no2_naps",0.252577239192285,0.252577239192285,736
2002-07-01,"080211","no2_praries","no2_naps",0.160913524738545,0.160913524738545,661
2002-08-01,"070118","no2_praries_lag_1","no2_naps",1,0.849777659026169,660.4
2002-08-01,"070119","no2_praries_lag_1","no2_naps",1,0.833405483352,659.6
2002-08-01,"070203","no2_praries_lag_1","no2_naps",1,0.77964569544101,649
2002-08-01,"080110","no2_praries","no2_naps",0.153442856784329,0.153442856784329,735
2002-08-01,"080211","no2_praries","no2_naps",0.131218359082086,0.131218359082086,734.2
2002-09-01,"070118","no2_praries_lag_1","no2_naps",1,0.878914068442779,636.8
2002-09-01,"070119","no2_praries_lag_1","no2_naps",1,0.883529706738929,638.2
2002-09-01,"070203","no2_praries_lag_1","no2_naps",1,0.80729128455922,633.4
2002-09-01,"080110","no2_praries","no2_naps",0.278951498675783,0.278951498675783,715
2002-09-01,"080211","no2_praries","no2_naps",0.101175319686611,0.101175319686611,702
2002-10-01,"070118","no2_praries_lag_1","no2_naps",1,0.852685365301962,650
2002-10-01,"070119","no2_praries_lag_1","no2_naps",1,0.825141689016835,646.8
2002-10-01,"070203","no2_praries_lag_1","no2_naps",1,0.817241037527067,643.2
2002-10-01,"080110","no2_praries_lag_1","no2_naps",0.106281422670023,0.104830173347888,741
2002-10-01,"080211","no2_praries","no2_naps",0.157368700848376,0.157368700848376,727.2
2002-11-01,"070118","no2_praries_lag_1","no2_naps",1,0.901553126023163,642
2002-11-01,"070119","no2_praries_lag_1","no2_naps",1,0.8777538087626,642
2002-11-01,"070203","no2_praries_lag_1","no2_naps",1,0.862106862487761,642
2002-11-01,"080110","no2_praries","no2_naps",0.233000401787607,0.233000401787607,714
2002-11-01,"080211","no2_praries","no2_naps",0.0490334095528495,0.0490334095528495,703.4
2002-12-01,"070118","no2_praries_lag_1","no2_naps",1,0.931899028764687,660.8
2002-12-01,"070119","no2_praries_lag_1","no2_naps",1,0.85180054112136,657
2002-12-01,"070203","no2_praries_lag_1","no2_naps",1,0.8675418377882,630.4
2002-12-01,"080110","no2_praries","no2_naps",-0.158854295229413,-0.158854295229413,739.2
2002-12-01,"080211","no2_praries","no2_naps",-0.0225742217788495,-0.0225742217788495,732
2003-01-01,"070118","no2_praries_lag_1","no2_naps",1,0.895225200384271,656.6
2003-01-01,"070119","no2_praries_lag_1","no2_naps",1,0.826784242911691,654.4
2003-01-01,"070203","no2_praries_lag_1","no2_naps",1,0.833928609783221,657.6
2003-01-01,"080110","no2_praries","no2_naps",0.997041472273109,0.997041472273109,702.4
2003-01-01,"080211","no2_praries","no2_naps",0.987572704300293,0.987572704300293,726.4
2003-02-01,"070118","no2_praries_lag_1","no2_naps",1,0.911077542597322,596.6
2003-02-01,"070119","no2_praries_lag_1","no2_naps",1,0.769697465673581,594.6
2003-02-01,"070203","no2_praries_lag_1","no2_naps",1,0.882184698647933,590.8
2003-02-01,"080110","no2_praries","no2_naps",1,1,664.8
2003-02-01,"080211","no2_praries","no2_naps",1,1,659.4
2003-03-01,"070118","no2_praries_lag_1","no2_naps",1,0.904732280192358,659.2
2003-03-01,"070119","no2_praries_lag_1","no2_naps",1,0.865695264649036,663.4
2003-03-01,"070203","no2_praries_lag_1","no2_naps",1,0.79230827851235,657
2003-03-01,"080110","no2_praries","no2_naps",1,1,736.8
2003-03-01,"080211","no2_praries","no2_naps",1,1,663.2
2003-04-01,"070118","no2_praries_lag_1","no2_naps",1,0.875172872666049,628
2003-04-01,"070119","no2_praries_lag_1","no2_naps",1,0.850970684303351,620.8
2003-04-01,"070203","no2_praries_lag_1","no2_naps",1,0.71728977513049,637
2003-04-01,"080110","no2_praries","no2_naps",1,1,712.8
2003-04-01,"080211","no2_praries","no2_naps",1,1,699.6
2003-05-01,"070118","no2_praries_lag_1","no2_naps",1,0.872118633261389,648.6
2003-05-01,"070119","no2_praries_lag_1","no2_naps",1,0.82516902443504,652.8
2003-05-01,"070203","no2_praries_lag_1","no2_naps",1,0.788910219850592,656.6
2003-05-01,"080110","no2_praries","no2_naps",1,1,736.8
2003-05-01,"080211","no2_praries","no2_naps",1,1,723.4
2003-06-01,"070118","no2_praries_lag_1","no2_naps",1,0.881934515301191,632.6
2003-06-01,"070119","no2_praries_lag_1","no2_naps",1,0.865616829835685,623.6
2003-06-01,"070203","no2_praries_lag_1","no2_naps",1,0.757256937214253,603.4
2003-06-01,"080110","no2_praries","no2_naps",1,1,704.8
2003-06-01,"080211","no2_praries","no2_naps",1,1,707.4
2003-07-01,"070118","no2_praries_lag_1","no2_naps",1,0.841169144795066,647.8
2003-07-01,"070119","no2_praries_lag_1","no2_naps",1,0.806529531375088,647.6
2003-07-01,"070203","no2_praries_lag_1","no2_naps",1,0.609976885608008,660.8
2003-07-01,"080110","no2_praries","no2_naps",1,1,739
2003-07-01,"080211","no2_praries","no2_naps",1,1,733.2
2003-08-01,"070118","no2_praries_lag_1","no2_naps",1,0.868485423022318,663.4
2003-08-01,"070119","no2_praries_lag_1","no2_naps",1,0.838050817364871,659.6
2003-08-01,"070203","no2_praries_lag_1","no2_naps",1,0.722975227301262,642.4
2003-08-01,"080110","no2_praries","no2_naps",1,1,736.8
2003-08-01,"080211","no2_praries","no2_naps",1,1,735
2003-09-01,"070118","no2_praries_lag_1","no2_naps",1,0.817256697796785,635.2
2003-09-01,"070119","no2_praries_lag_1","no2_naps",1,0.75688373045707,632.8
2003-09-01,"070203","no2_praries_lag_1","no2_naps",1,0.767647230844012,635.8
2003-09-01,"080110","no2_praries","no2_naps",1,1,716.4
2003-09-01,"080211","no2_praries","no2_naps",1,1,703.8
2003-10-01,"070118","no2_praries_lag_1","no2_naps",1,0.871273888198104,647.2
2003-10-01,"070119","no2_praries_lag_1","no2_naps",1,0.887293304779266,639.6
2003-10-01,"070203","no2_praries_lag_1","no2_naps",1,0.789640823440264,659.2
2003-10-01,"080110","no2_praries","no2_naps",1,1,742.2
2003-10-01,"080211","no2_praries","no2_naps",1,1,729.6
2003-11-01,"070118","no2_praries_lag_1","no2_naps",1,0.826272291887708,636
2003-11-01,"070119","no2_praries_lag_1","no2_naps",1,0.841494654806516,639.4
2003-11-01,"070203","no2_praries_lag_1","no2_naps",1,0.814313121744088,613.8
2003-11-01,"080110","no2_praries","no2_naps",1,1,720
2003-11-01,"080211","no2_praries","no2_naps",1,1,707.4
2003-12-01,"070118","no2_praries_lag_1","no2_naps",1,0.9206094032004,656.6
2003-12-01,"070119","no2_praries_lag_1","no2_naps",1,0.87937395279438,654.6
2003-12-01,"070203","no2_praries_lag_1","no2_naps",1,0.809758426489917,660.8
2003-12-01,"080110","no2_praries","no2_naps",1,1,742.2
2003-12-01,"080211","no2_praries","no2_naps",1,1,733.2
2004-01-01,"070118","no2_praries_lag_1","no2_naps",1,0.908198781097601,663.4
2004-01-01,"070119","no2_praries_lag_1","no2_naps",1,0.804012807721624,657
2004-01-01,"070203","no2_praries_lag_1","no2_naps",1,0.907006145934689,656
2004-01-01,"080110","no2_praries","no2_naps",1,1,716.4
2004-01-01,"080211","no2_praries","no2_naps",1,1,729.6
2004-02-01,"070118","no2_praries_lag_1","no2_naps",1,0.92397468936229,620.6
2004-02-01,"070119","no2_praries_lag_1","no2_naps",1,0.825305129721152,614.8
2004-02-01,"070203","no2_praries_lag_1","no2_naps",1,0.862135363677129,613.6
2004-02-01,"080110","no2_praries","no2_naps",1,1,688.8
2004-02-01,"080211","no2_praries","no2_naps",1,1,685.2
2004-03-01,"070118","no2_praries_lag_1","no2_naps",1,0.85907984535194,650
2004-03-01,"070119","no2_praries_lag_1","no2_naps",1,0.859314210673758,643.8
2004-03-01,"070203","no2_praries_lag_1","no2_naps",1,0.785535994924708,649.4
2004-03-01,"080110","no2_praries","no2_naps",1,1,736.8
2004-03-01,"080211","no2_praries","no2_naps",1,1,726.4
2004-04-01,"070118","no2_praries_lag_1","no2_naps",1,0.896761402267999,640.8
2004-04-01,"070119","no2_praries_lag_1","no2_naps",1,0.8627650743496,637.6
2004-04-01,"070203","no2_praries_lag_1","no2_naps",1,0.795831001363848,629
2004-04-01,"080110","no2_praries","no2_naps",1,1,536.6
2004-04-01,"080211","no2_praries","no2_naps",1,1,701
2004-05-01,"070118","no2_praries_lag_1","no2_naps",1,0.874834491745086,656.4
2004-05-01,"070119","no2_praries_lag_1","no2_naps",1,0.84738927731696,653.8
2004-05-01,"070203","no2_praries_lag_1","no2_naps",1,0.749966914572158,653.4
2004-05-01,"080110","no2_praries","no2_naps",1,1,740.4
2004-05-01,"080211","no2_praries","no2_naps",1,1,726.2
2004-06-01,"070118","no2_praries_lag_1","no2_naps",1,0.868607434300817,622.4
2004-06-01,"070119","no2_praries_lag_1","no2_naps",1,0.837541227834937,637.2
2004-06-01,"070203","no2_praries_lag_1","no2_naps",1,0.696393076668665,642
2004-06-01,"080110","no2_praries","no2_naps",1,1,716.4
2004-06-01,"080211","no2_praries","no2_naps",1,1,707.4
2004-07-01,"070118","no2_praries_lag_1","no2_naps",1,0.857683076214346,661
2004-07-01,"070119","no2_praries_lag_1","no2_naps",1,0.836348643697333,656
2004-07-01,"070203","no2_praries_lag_1","no2_naps",1,0.752803549288553,660.8
2004-07-01,"080110","no2_praries","no2_naps",1,1,736.8
2004-07-01,"080211","no2_praries","no2_naps",1,1,731.4
2004-08-01,"070118","no2_praries_lag_1","no2_naps",1,0.834996239174229,651.8
2004-08-01,"070119","no2_praries_lag_1","no2_naps",1,0.835902793285654,659.6
2004-08-01,"070203","no2_praries_lag_1","no2_naps",1,0.679267876498093,659.6
2004-08-01,"080110","no2_praries","no2_naps",1,1,744
2004-08-01,"080211","no2_praries","no2_naps",1,1,736.8
2004-09-01,"070118","no2_praries_lag_1","no2_naps",1,0.852062695090792,642
2004-09-01,"070119","no2_praries_lag_1","no2_naps",1,0.847608585558154,636.2
2004-09-01,"070203","no2_praries_lag_1","no2_naps",1,0.702612178402718,636.8
2004-09-01,"080110","no2_praries","no2_naps",1,1,716.4
2004-09-01,"080211","no2_praries","no2_naps",1,1,703.8
2004-10-01,"070118","no2_praries_lag_1","no2_naps",1,0.889395943094195,623.2
2004-10-01,"070119","no2_praries_lag_1","no2_naps",1,0.877903470529347,647.8
2004-10-01,"070203","no2_praries_lag_1","no2_naps",1,0.798568470755875,644
2004-10-01,"080110","no2_praries","no2_naps",1,1,735.4
2004-10-01,"080211","no2_praries","no2_naps",1,1,720.8
2004-11-01,"070118","no2_praries_lag_1","no2_naps",1,0.893793680920385,636.2
2004-11-01,"070119","no2_praries_lag_1","no2_naps",1,0.878895457780457,634.4
2004-11-01,"070203","no2_praries_lag_1","no2_naps",1,0.819946664918818,635.2
2004-11-01,"080110","no2_praries","no2_naps",1,1,709.2
2004-11-01,"080211","no2_praries","no2_naps",1,1,703.8
2004-12-01,"070118","no2_praries_lag_1","no2_naps",1,0.914312040155587,660.8
2004-12-01,"070119","no2_praries_lag_1","no2_naps",1,0.836431018470587,655
2004-12-01,"070203","no2_praries_lag_1","no2_naps",1,0.873701278243951,653.8
2004-12-01,"080110","no2_praries","no2_naps",1,1,744
2004-12-01,"080211","no2_praries","no2_naps",1,1,730
2005-01-01,"070118","no2_praries_lag_1","no2_naps",1,0.919233585817318,659.2
2005-01-01,"070119","no2_praries_lag_1","no2_naps",1,-0.261317885030927,7.6
2005-01-01,"070203","no2_praries_lag_1","no2_naps",1,0.827937174066468,656.6
2005-01-01,"080110","no2_praries","no2_naps",1,1,742.2
2005-01-01,"080211","no2_praries","no2_naps",1,1,730
2005-01-01,"080402","no2_praries","no2_naps",1,1,735.8
2005-02-01,"070118","no2_praries_lag_1","no2_naps",1,0.935498238334387,599.2
2005-02-01,"070119","no2_praries_lag_1","no2_naps",1,0.888514814091331,582.4
2005-02-01,"070203","no2_praries_lag_1","no2_naps",1,0.851482739731313,581.4
2005-02-01,"080110","no2_praries","no2_naps",1,1,553.6
2005-02-01,"080211","no2_praries","no2_naps",1,1,661.2
2005-02-01,"080402","no2_praries","no2_naps",1,1,667.8
2005-03-01,"070118","no2_praries_lag_1","no2_naps",1,0.921790650231697,654
2005-03-01,"070119","no2_praries_lag_1","no2_naps",1,0.8996592798719,657
2005-03-01,"070203","no2_praries_lag_1","no2_naps",1,0.85235443571306,643.2
2005-03-01,"080110","no2_praries","no2_naps",1,1,740.4
2005-03-01,"080211","no2_praries","no2_naps",1,1,728.2
2005-03-01,"080402","no2_praries","no2_naps",1,1,740.8
2005-04-01,"070118","no2_praries_lag_1","no2_naps",1,0.851874684160817,621.2
2005-04-01,"070119","no2_praries_lag_1","no2_naps",1,0.86642160087032,625.4
2005-04-01,"070203","no2_praries_lag_1","no2_naps",1,0.732710005582347,622
2005-04-01,"080110","no2_praries","no2_naps",1,1,709.2
2005-04-01,"080211","no2_praries","no2_naps",1,1,704.6
2005-04-01,"080402","no2_praries","no2_naps",1,1,720
2005-05-01,"070118","no2_praries_lag_1","no2_naps",1,0.860711469071165,660.8
2005-05-01,"070119","no2_praries_lag_1","no2_naps",1,0.778764157368445,655.8
2005-05-01,"070203","no2_praries_lag_1","no2_naps",1,0.77140303645959,657
2005-05-01,"080110","no2_praries","no2_naps",1,1,740.4
2005-05-01,"080211","no2_praries","no2_naps",1,1,722
2005-05-01,"080402","no2_praries","no2_naps",1,1,744
2005-06-01,"070118","no2_praries_lag_1","no2_naps",1,0.851166622562738,642
2005-06-01,"070119","no2_praries_lag_1","no2_naps",1,0.815863167363795,642
2005-06-01,"070203","no2_praries_lag_1","no2_naps",1,0.76198643065032,642
2005-06-01,"080110","no2_praries","no2_naps",1,1,707.4
2005-06-01,"080211","no2_praries","no2_naps",1,1,707.4
2005-06-01,"080402","no2_praries","no2_naps",1,1,720
2005-07-01,"070118","no2_praries_lag_1","no2_naps",1,0.814188779311869,653.6
2005-07-01,"070119","no2_praries_lag_1","no2_naps",1,0.814697148314063,661
2005-07-01,"070203","no2_praries_lag_1","no2_naps",1,0.688684823984663,7.6
2005-07-01,"080110","no2_praries","no2_naps",1,1,738.6
2005-07-01,"080211","no2_praries","no2_naps",1,1,733.6
2005-07-01,"080402","no2_praries","no2_naps",1,1,739.8
2005-08-01,"070118","no2_praries_lag_1","no2_naps",1,0.884710555299751,663.4
2005-08-01,"070119","no2_praries_lag_1","no2_naps",1,0.815194411788345,659.6
2005-08-01,"070203","no2_praries_lag_1","no2_naps",1,0.643060027941048,608
2005-08-01,"080110","no2_praries","no2_naps",1,1,736.8
2005-08-01,"080211","no2_praries","no2_naps",1,1,727.2
2005-08-01,"080402","no2_praries","no2_naps",1,1,744
2005-09-01,"070118","no2_praries_lag_1","no2_naps",1,0.878135694784387,636.8
2005-09-01,"070119","no2_praries_lag_1","no2_naps",1,0.834327223978515,639.4
2005-09-01,"070203","no2_praries_lag_1","no2_naps",1,0.695506469988092,625.2
2005-09-01,"080110","no2_praries","no2_naps",1,1,714.6
2005-09-01,"080211","no2_praries","no2_naps",1,1,702.4
2005-09-01,"080402","no2_praries","no2_naps",1,1,720
2005-10-01,"070118","no2_praries_lag_1","no2_naps",1,0.896423555257402,663.4
2005-10-01,"070119","no2_praries_lag_1","no2_naps",1,0.895989883083405,574.8
2005-10-01,"070203","no2_praries_lag_1","no2_naps",1,0.805061235183942,663.4
2005-10-01,"080110","no2_praries","no2_naps",1,1,740.4
2005-10-01,"080211","no2_praries","no2_naps",1,1,706.8
2005-10-01,"080402","no2_praries","no2_naps",1,1,744
2005-11-01,"070118","no2_praries_lag_1","no2_naps",1,0.93604668110993,642
2005-11-01,"070119","no2_praries_lag_1","no2_naps",1,0.885979687468857,642
2005-11-01,"070203","no2_praries_lag_1","no2_naps",1,0.80717218386428,602.8
2005-11-01,"080110","no2_praries","no2_naps",1,1,714.6
2005-11-01,"080211","no2_praries","no2_naps",1,1,702.2
2005-11-01,"080402","no2_praries","no2_naps",1,1,720
2005-12-01,"070118","no2_praries_lag_1","no2_naps",1,0.922279885625613,648.4
2005-12-01,"070119","no2_praries_lag_1","no2_naps",1,0.847138302484431,595.8
2005-12-01,"070203","no2_praries_lag_1","no2_naps",1,0.805109541554108,658.6
2005-12-01,"080110","no2_praries","no2_naps",1,1,740.4
2005-12-01,"080211","no2_praries","no2_naps",1,1,715
2005-12-01,"080402","no2_praries","no2_naps",1,1,742.2
2006-01-01,"070118","no2_praries_lag_1","no2_naps",1,0.903671360282549,663.4
2006-01-01,"070119","no2_praries_lag_1","no2_naps",1,0.80656025471159,642.2
2006-01-01,"070203","no2_praries_lag_1","no2_naps",1,0.822899498464807,660.2
2006-01-01,"080110","no2_praries","no2_naps",1,1,742.2
2006-01-01,"080211","no2_praries","no2_naps",1,1,736.8
2006-01-01,"080402","no2_praries","no2_naps",1,1,744
2006-02-01,"070118","no2_praries_lag_1","no2_naps",1,0.921757344074354,595.4
2006-02-01,"070119","no2_praries_lag_1","no2_naps",1,0.872886494108837,584.8
2006-02-01,"070203","no2_praries_lag_1","no2_naps",1,0.865640872526587,599.2
2006-02-01,"080110","no2_praries","no2_naps",1,1,521.4
2006-02-01,"080211","no2_praries","no2_naps",1,1,506.2
2006-02-01,"080402","no2_praries","no2_naps",1,1,672
2006-03-01,"070118","no2_praries_lag_1","no2_naps",1,0.885990593764195,663.4
2006-03-01,"070119","no2_praries_lag_1","no2_naps",1,0.806536285250732,663.4
